v_ids
5742750.0
5739936.0
5611730.0
5835178.0
5418552.0
5696354.0
4276816.0
4419094.0
4086637.0
4148237.0
4169510.0
4059102.0
4073985.0
4076795.0
4095392.0
4256184.0
4299276.0
5003065.0
4991470.0
5004520.0
5249670.0
5262475.0
5028042.0
5047587.0
5041752.0
5229526.0
5231228.0
5038108.0
5060071.0
5061159.0
5692611.0
5251056.0
4994358.0
5153924.0
5161902.0
5163076.0
4293311.0
4491180.0
4488587.0
4579662.0
4600065.0
4586642.0
4231523.0
4205196.0
4434645.0
4422442.0
4434925.0
4413601.0
4413595.0
4393687.0
4391641.0
4398103.0
4610643.0
4623560.0
11497201.0
4628695.0
4114272.0
4120508.0
5524527.0
5491487.0
5290124.0
5549225.0
5606187.0
5677433.0
5644801.0
5688397.0
5036420.0
5036461.0
5043473.0
5231863.0
5762836.0
5833349.0
5696337.0
5695792.0
4276781.0
4379634.0
4397238.0
4392163.0
4248256.0
4919381.0
4920473.0
4919203.0
5166253.0
5149493.0
4513575.0
4301703.0
4201141.0
4186352.0
4763710.0
4748634.0
4744309.0
4557109.0
5206379.0
5215696.0
5218023.0
4998842.0
4988059.0
5008327.0
4898182.0
4905509.0
4249286.0
4244307.0
4239519.0
4385654.0
4388790.0
4399605.0
4113956.0
4122218.0
4101241.0
4430981.0
4417676.0
4419012.0
4105824.0
4114225.0
4380284.0
4400183.0
4548516.0
4106458.0
4099647.0
4111319.0
4529353.0
5445820.0
5515743.0
5515591.0
4243551.0
4818074.0
4815352.0
4805404.0
5173048.0
5177358.0
4919564.0
4925519.0
4251593.0
4251917.0
4390705.0
4391354.0
4734909.0
4693569.0
4435652.0
4434720.0
4431565.0
4438134.0
4052726.0
4712933.0
4547690.0
4529096.0
4529604.0
4684858.0
4115181.0
4416602.0
4617305.0
4297983.0
4819079.0
4285190.0
4617112.0
4656585.0
4229691.0
4189960.0
4577532.0
4494513.0
4469160.0
4481682.0
4454022.0
4454370.0
4473083.0
4645532.0
4285708.0
4299842.0
4290859.0
4396767.0
5056943.0
4859802.0
4865287.0
5071741.0
5074889.0
4282061.0
4276800.0
4386981.0
4123037.0
4410113.0
4246983.0
4242769.0
4265507.0
4258285.0
5179446.0
5099836.0
5101798.0
5207080.0
5197850.0
4507661.0
5163799.0
4924733.0
4880268.0
4873354.0
5226534.0
5228623.0
5688266.0
5062036.0
5060162.0
5019168.0
5051659.0
5042832.0
5044407.0
4899665.0
4905791.0
4392057.0
4056427.0
4081644.0
4190598.0
4219762.0
4062861.0
4267354.0
5415502.0
5695604.0
5699552.0
5697774.0
5230743.0
5052600.0
5275191.0
5038195.0
5257080.0
5020733.0
5042563.0
5037649.0
5044563.0
5073735.0
5697383.0
5574199.0
5501350.0
5376502.0
5570160.0
5570065.0
5574093.0
5735238.0
5740099.0
5404476.0
5364753.0
5409777.0
5820705.0
5823516.0
4876378.0
5263331.0
5257754.0
5250074.0
4893384.0
4881551.0
4870184.0
4853059.0
4855341.0
4997384.0
5160951.0
5188193.0
4562144.0
4351264.0
4767771.0
4468525.0
4453035.0
4452303.0
4196586.0
4188985.0
4672989.0
4692883.0
4318695.0
4334696.0
4326799.0
4058027.0
4193229.0
4457719.0
4632591.0
4610363.0
4286717.0
4295251.0
4308835.0
4612828.0
4290886.0
4372183.0
4944903.0
4929771.0
5083780.0
4968714.0
4957280.0
4832458.0
4999064.0
5410430.0
5389519.0
5325223.0
5370984.0
5746901.0
5717822.0
5758413.0
5517675.0
5517061.0
4718107.0
4723422.0
4046274.0
4676206.0
4682665.0
4678111.0
4697867.0
4544356.0
4535961.0
4272782.0
5553755.0
5578567.0
5445479.0
5446453.0
4881024.0
5244638.0
5267785.0
5258190.0
5278052.0
5258393.0
4915734.0
4294180.0
4190542.0
4189785.0
4225613.0
4160021.0
4175437.0
4172086.0
4167482.0
4209454.0
4180085.0
4569298.0
4590946.0
4654293.0
4300339.0
4293470.0
4299670.0
4376569.0
4100525.0
4125875.0
4099852.0
4314550.0
4442164.0
4164547.0
4168244.0
4163140.0
4201144.0
4195168.0
4195771.0
4649295.0
5251764.0
5016990.0
5042731.0
5228742.0
5227753.0
5763910.0
5577147.0
5429032.0
5419396.0
5415035.0
5068818.0
5066001.0
4876523.0
5278914.0
5264241.0
4866164.0
4876384.0
4855967.0
4899822.0
4249857.0
4262072.0
5160783.0
5153207.0
4984692.0
4984075.0
4997805.0
4987617.0
4994578.0
5008920.0
5006233.0
5006166.0
5175670.0
5156493.0
4928318.0
4260329.0
4263736.0
4296902.0
4286281.0
4263965.0
5278148.0
5016450.0
5037456.0
5034813.0
5019588.0
4880620.0
5055742.0
4245336.0
4233586.0
4232568.0
4828384.0
4914570.0
4895580.0
5253352.0
5255004.0
5015844.0
5692947.0
5677735.0
5638252.0
5064972.0
5226045.0
4857406.0
5026291.0
5016884.0
5028572.0
5228053.0
5642048.0
5816605.0
5749352.0
5735792.0
4693325.0
4683416.0
4321310.0
4060991.0
4049979.0
4204241.0
4301683.0
4528463.0
4510719.0
4918234.0
5055199.0
5069297.0
5700218.0
5699840.0
5694163.0
5577592.0
5422889.0
5416606.0
5437555.0
5416329.0
5427705.0
5518239.0
5519719.0
5528596.0
5532037.0
5312476.0
5513795.0
5508379.0
5514428.0
5385487.0
5343876.0
5373900.0
5370590.0
5387877.0
5392900.0
5345609.0
5284905.0
5285666.0
5493811.0
5543307.0
5543853.0
5774662.0
5781004.0
5578099.0
4988584.0
5243145.0
5087463.0
4844275.0
5111576.0
4851762.0
5077237.0
4277177.0
5062898.0
5068640.0
4279474.0
5069395.0
4855709.0
5053084.0
5028087.0
5062355.0
5059237.0
5229276.0
5446098.0
5530728.0
5521972.0
5517030.0
5530022.0
4739526.0
4697054.0
4451678.0
4054555.0
4603284.0
4517774.0
5280523.0
5143282.0
5240569.0
5111484.0
5123834.0
5117657.0
5136454.0
4462940.0
4179667.0
4081936.0
4828081.0
4830099.0
4053823.0
4427345.0
4249830.0
4262762.0
4265147.0
4261032.0
4246659.0
5062292.0
5795104.0
5870134.0
11550056.0
5860696.0
5866726.0
5671240.0
5641473.0
5682902.0
5663049.0
5674878.0
5666176.0
4480219.0
4489985.0
4479891.0
4465088.0
4458737.0
4776222.0
4776024.0
4792273.0
4792225.0
4512449.0
4515247.0
4824118.0
4818030.0
4744091.0
4354234.0
5223601.0
5221078.0
5141502.0
5143186.0
4990729.0
4542557.0
5446617.0
5412230.0
5773066.0
5600035.0
5603240.0
5579761.0
5457198.0
5521646.0
5520196.0
5522580.0
5527891.0
5528450.0
5411479.0
5735537.0
5791805.0
5811696.0
5793639.0
5731777.0
5814616.0
5756777.0
5739051.0
5738690.0
5713587.0
5705957.0
5607205.0
5051594.0
5201085.0
5183234.0
5212853.0
5196357.0
5149222.0
5147968.0
4983811.0
5175877.0
4997130.0
5024237.0
5060591.0
5058868.0
5019116.0
5273927.0
4917523.0
5172078.0
4514282.0
4313038.0
4303543.0
4626334.0
4207083.0
4160983.0
4172383.0
4176409.0
4167147.0
4221552.0
4578737.0
4466033.0
4788431.0
4046946.0
4762894.0
4495585.0
4575461.0
4574324.0
4592912.0
4149433.0
4166822.0
4152695.0
4152890.0
4149363.0
4570284.0
4473017.0
4360551.0
5102466.0
4930396.0
4937280.0
5233748.0
5194099.0
5211303.0
5140405.0
5031404.0
5606232.0
5808201.0
5807236.0
5789817.0
5799571.0
5688119.0
5060055.0
5059192.0
5051735.0
5025471.0
5035635.0
5017882.0
5020938.0
5042330.0
4854529.0
4988232.0
5164057.0
5125461.0
5125717.0
5107505.0
5159071.0
4917712.0
4927854.0
5159554.0
5170691.0
5108728.0
5142056.0
4938741.0
5139568.0
4143221.0
4458175.0
4155006.0
4164138.0
4155966.0
4148526.0
4063926.0
4195809.0
4190953.0
4082866.0
4218896.0
4612862.0
4294072.0
4305210.0
4826592.0
4826660.0
4475640.0
4188287.0
4197938.0
4209448.0
4574550.0
4576653.0
4970888.0
4963692.0
4957956.0
4459426.0
4461574.0
4205392.0
4188934.0
4428475.0
4099673.0
4272061.0
4274450.0
5842753.0
5840284.0
5764048.0
5446345.0
5445952.0
5533560.0
4550928.0
5530921.0
5523963.0
4684431.0
5519648.0
5468133.0
5454711.0
5541458.0
5503914.0
5744253.0
5731371.0
5750041.0
5712169.0
5596462.0
5840846.0
5763144.0
5028537.0
5008224.0
4978701.0
4957570.0
4935951.0
5225535.0
5133926.0
5175865.0
5031678.0
5232994.0
5770357.0
5658541.0
5777544.0
5703670.0
5323414.0
5383559.0
5391959.0
5376095.0
5411015.0
5379759.0
5716833.0
5720282.0
5701361.0
5503804.0
5418493.0
4053200.0
4051714.0
4146148.0
4167694.0
4319518.0
4320643.0
4323551.0
4326575.0
4417205.0
4325150.0
4716805.0
4699066.0
5572400.0
5573443.0
5843997.0
5562087.0
5539097.0
5416855.0
5446450.0
5445627.0
5444997.0
5700168.0
5445194.0
5446643.0
5525856.0
5516487.0
4726582.0
4684547.0
4693921.0
4720067.0
4321781.0
4339684.0
4150769.0
4169166.0
4168228.0
4440397.0
4321005.0
4314744.0
4433362.0
4344599.0
4316471.0
4529308.0
5414941.0
5574991.0
5589857.0
5793832.0
5809844.0
7117565.0
5867113.0
5873349.0
5850248.0
5847795.0
5347335.0
5511077.0
5541403.0
5420241.0
5446613.0
5445298.0
4210099.0
4212728.0
4191735.0
4180775.0
4434388.0
4339934.0
4339348.0
4413598.0
4900817.0
5053156.0
5016024.0
4851785.0
5700344.0
5765751.0
5826027.0
5584200.0
5583739.0
5587698.0
5690557.0
5688106.0
5059419.0
5049970.0
5017385.0
5050817.0
5272873.0
5258448.0
5250121.0
4850751.0
4846398.0
4858479.0
5075348.0
5074792.0
5064236.0
5068725.0
4280660.0
4407665.0
4273837.0
4441555.0
4450203.0
4099952.0
4127619.0
4269988.0
4275070.0
5640350.0
5675156.0
5662162.0
5686862.0
5688127.0
5768946.0
4995436.0
5163631.0
4505868.0
4313563.0
4631443.0
4666202.0
4631422.0
4552206.0
4554829.0
4697128.0
4696593.0
5526337.0
5528921.0
4671988.0
4695066.0
4683141.0
4105879.0
4101260.0
4550374.0
4552707.0
4111593.0
4119581.0
4440076.0
4186416.0
4190979.0
4654984.0
4613750.0
4309487.0
5598538.0
5602909.0
5594474.0
5637146.0
5067896.0
4387240.0
4386289.0
4397065.0
4664170.0
4313395.0
4245152.0
4846880.0
4902883.0
4893171.0
5062806.0
5606275.0
5785933.0
5588524.0
5817923.0
5769489.0
4528923.0
4801850.0
4787247.0
4755280.0
4498056.0
4500154.0
4453467.0
4620634.0
4313346.0
4295878.0
4827333.0
4780577.0
4747930.0
4778312.0
4822933.0
4807389.0
4820037.0
4810630.0
4764251.0
4829280.0
4771643.0
4794837.0
4788966.0
4517009.0
4927746.0
5262113.0
5268850.0
4994325.0
5005126.0
5149327.0
4561859.0
4813878.0
4559516.0
4802316.0
4527660.0
4516412.0
5841207.0
5604473.0
5597034.0
5610810.0
5648657.0
5819881.0
5582392.0
5577158.0
5433564.0
5519031.0
4678357.0
4737316.0
4692279.0
4529469.0
4552519.0
4828923.0
4116400.0
4302035.0
4613868.0
4307837.0
4658541.0
4628109.0
4300105.0
4380997.0
4377531.0
4414200.0
4409896.0
4394487.0
4535389.0
5532610.0
5296013.0
5294902.0
5392952.0
5308116.0
5294810.0
5528274.0
4642938.0
4633848.0
4632852.0
4659177.0
4659233.0
4077329.0
4682698.0
5529397.0
4676032.0
4707191.0
4705176.0
4123271.0
4119817.0
4123830.0
4122466.0
4709272.0
4700731.0
4706088.0
4697060.0
4682352.0
4703726.0
4700817.0
4536031.0
4550881.0
4555423.0
4134716.0
4106979.0
4458265.0
4778626.0
4369807.0
4368711.0
4366176.0
4743873.0
4766204.0
4754296.0
4453066.0
4226722.0
4189213.0
4202426.0
4202699.0
4192800.0
4224413.0
4580983.0
4587511.0
4573209.0
4599214.0
4482066.0
4621130.0
4497868.0
4470359.0
4183354.0
4188197.0
4225122.0
4088916.0
4668336.0
4614867.0
4638782.0
4186531.0
4207783.0
4185437.0
4185076.0
4190434.0
4087313.0
4602167.0
4126923.0
4129397.0
4707173.0
4682991.0
4714713.0
4122015.0
4132227.0
4118121.0
4099679.0
4451465.0
4433359.0
4432542.0
4420617.0
4338415.0
4324179.0
4341513.0
4314969.0
4333533.0
4120323.0
4251330.0
4925037.0
5175079.0
4922472.0
4988455.0
4907959.0
5259448.0
4855595.0
5063540.0
5769778.0
5784339.0
5771960.0
5601827.0
5592562.0
5671996.0
5662129.0
5693833.0
4126226.0
4442067.0
4656442.0
4235211.0
4902567.0
4923745.0
4919624.0
4464897.0
4494228.0
4474436.0
4468261.0
4475942.0
4402099.0
4381643.0
4271974.0
4271159.0
4538142.0
4548560.0
4551177.0
4555211.0
4681758.0
4728328.0
4532846.0
4275261.0
4278890.0
4275586.0
5074472.0
5253884.0
5244080.0
5274867.0
4985583.0
4993756.0
4984500.0
5108110.0
5195460.0
5203112.0
4505542.0
4515318.0
4828890.0
4849051.0
5227567.0
5766888.0
5767896.0
5062769.0
4273441.0
4403442.0
4104658.0
4106074.0
4421935.0
4440232.0
4430104.0
4234985.0
4244928.0
4233813.0
4869369.0
5026114.0
5018751.0
4846602.0
4865996.0
4913110.0
4917298.0
4928274.0
4638278.0
4187435.0
4148957.0
4161171.0
4190396.0
4297354.0
4254884.0
4262177.0
4273096.0
5073754.0
5076060.0
5072374.0
5074567.0
5080066.0
5767686.0
5690471.0
5686290.0
5554419.0
5690627.0
5688351.0
5016108.0
5278422.0
5148533.0
4817641.0
4804951.0
4517586.0
4827506.0
4297653.0
4309329.0
4285268.0
4612465.0
4451779.0
4429387.0
4436445.0
4451140.0
4054818.0
4232308.0
4584125.0
4499528.0
4779999.0
4477893.0
4461493.0
4576319.0
4590184.0
4569207.0
4585000.0
4594694.0
4584738.0
4467732.0
4495714.0
4770827.0
5240509.0
5238499.0
5131692.0
5125011.0
5011900.0
4995424.0
5200644.0
4773752.0
4788822.0
4768513.0
4766447.0
4829274.0
4763688.0
4749652.0
4762755.0
4464368.0
4500166.0
4754989.0
5104774.0
5089480.0
4975802.0
5090683.0
5237276.0
5133279.0
5122833.0
5117529.0
5114824.0
5129359.0
5014413.0
4997232.0
5046997.0
5272949.0
5251171.0
5254962.0
4254679.0
4624180.0
4657077.0
4644312.0
4611656.0
4297581.0
4528071.0
4519591.0
4814674.0
4800587.0
4295712.0
4615145.0
4294625.0
4129962.0
4554548.0
4552280.0
4529418.0
4553126.0
4740364.0
4685907.0
4692746.0
4554634.0
5526145.0
5527953.0
5531793.0
5490272.0
5456049.0
5510323.0
5503694.0
5301067.0
5284580.0
5468773.0
5476913.0
5442007.0
5064638.0
5228958.0
5676740.0
5879400.0
5879164.0
5858042.0
5652763.0
5058534.0
5051875.0
5043752.0
4928313.0
4924970.0
4923210.0
5000996.0
4995520.0
4997191.0
5014811.0
5000306.0
5261852.0
5253305.0
5027025.0
5230213.0
5232489.0
5232592.0
5233053.0
4870083.0
4873884.0
4261983.0
4255063.0
4297238.0
4308163.0
4259671.0
4244967.0
4241822.0
4413802.0
4394794.0
4271131.0
4273226.0
5082331.0
5078792.0
5078641.0
5065429.0
5698040.0
5698120.0
5393287.0
5399020.0
5854496.0
5855927.0
5856194.0
5563397.0
5338866.0
5504812.0
5534882.0
5419334.0
5414872.0
4273616.0
4241992.0
4293477.0
4292193.0
4188377.0
4223516.0
4195600.0
4177887.0
4174201.0
4164836.0
4165565.0
4160812.0
4328010.0
4337436.0
4322811.0
4337823.0
4329021.0
4713032.0
4717560.0
5518758.0
5601615.0
5727319.0
11550055.0
5866583.0
7117591.0
5554428.0
5692342.0
5226588.0
4249472.0
4239867.0
4619013.0
4607598.0
4449620.0
4437982.0
4344651.0
4329037.0
4314295.0
4333669.0
4113607.0
4264334.0
4254999.0
4256085.0
4312734.0
4266278.0
4291501.0
4313697.0
4294349.0
4760593.0
4494650.0
4499389.0
4481519.0
4470566.0
4469393.0
4499127.0
4181110.0
4076725.0
4422375.0
4332604.0
4703958.0
5531747.0
5477090.0
5783695.0
5666639.0
5807169.0
5680222.0
5031626.0
4858117.0
4846529.0
4850961.0
4870211.0
5074610.0
5081454.0
5226824.0
5048814.0
5002714.0
5106862.0
5143396.0
5130081.0
4357141.0
4746265.0
4812015.0
4488298.0
4183521.0
4668717.0
4636045.0
4621108.0
4374730.0
4387557.0
4544025.0
4269841.0
4380202.0
4412325.0
4237727.0
4264688.0
5167737.0
5182534.0
5180934.0
5128481.0
4839373.0
5224162.0
5088529.0
5242529.0
5116380.0
5120545.0
5107812.0
5106841.0
5136494.0
5098706.0
5110302.0
5125771.0
5095571.0
4560349.0
5197079.0
5207728.0
5198635.0
4516233.0
4512584.0
4264555.0
4257173.0
4442692.0
4346455.0
4327785.0
4321014.0
4670707.0
4741325.0
4695866.0
4728826.0
4721703.0
4727159.0
4673258.0
4691553.0
4677592.0
4695938.0
4676798.0
5524849.0
5530452.0
5488441.0
5526805.0
5527980.0
5519055.0
4544383.0
4653228.0
4200188.0
4481308.0
4617650.0
4617536.0
4612315.0
4619800.0
4662809.0
4288062.0
4283138.0
4244462.0
4252025.0
5007585.0
4988575.0
5003435.0
4984247.0
4521708.0
4809537.0
4818347.0
4492829.0
4829341.0
4296081.0
4304232.0
4307616.0
4301603.0
4286981.0
4286280.0
4829307.0
4722145.0
4703384.0
4726311.0
4684480.0
5530210.0
5526514.0
5526657.0
5515613.0
5445813.0
5069802.0
5063342.0
4853757.0
4873426.0
4888217.0
4258273.0
4256447.0
4922673.0
4898920.0
4861620.0
5769772.0
5766967.0
5690418.0
5645114.0
5659996.0
5601538.0
5813521.0
5803818.0
5815342.0
5059163.0
5184422.0
5134086.0
5009004.0
4988617.0
5005484.0
5246105.0
5040195.0
5052916.0
5036210.0
5036727.0
5080098.0
4701346.0
4702664.0
4726206.0
5306611.0
5368361.0
5392323.0
5378538.0
5558829.0
5725721.0
5829425.0
5774135.0
5780026.0
5542758.0
5779206.0
5810176.0
5811211.0
5058568.0
5017822.0
5028500.0
5277856.0
5002197.0
5007477.0
5878558.0
5860541.0
5874863.0
5557293.0
5807212.0
5684558.0
5836068.0
5831333.0
5694218.0
5063518.0
5230309.0
4871727.0
4853296.0
4861464.0
5069753.0
5068953.0
5069928.0
4268091.0
4275004.0
5067646.0
5768976.0
5838198.0
7117568.0
5846893.0
5880573.0
5871146.0
5688604.0
5060572.0
4908321.0
4253268.0
4240782.0
4282305.0
4311035.0
4635093.0
4624116.0
4264771.0
4259640.0
4265717.0
4301349.0
4292826.0
4302012.0
4238081.0
4408350.0
4870380.0
5038252.0
5226523.0
5059052.0
5228476.0
5228673.0
5229794.0
4868205.0
4916288.0
5280854.0
4760052.0
4794120.0
4502962.0
5144336.0
4938757.0
4835806.0
4834162.0
4763558.0
4570015.0
4337452.0
4335096.0
4334971.0
4340196.0
4536124.0
5641727.0
5586093.0
5640214.0
5652699.0
5681948.0
5690186.0
5263366.0
5278083.0
5262680.0
5244010.0
4985887.0
4984802.0
5146965.0
4580543.0
4206882.0
4232049.0
4211083.0
4181333.0
4179320.0
4226348.0
4217712.0
4179313.0
4229791.0
4467128.0
4614214.0
4603225.0
4336153.0
4708703.0
4710782.0
4734350.0
4676181.0
4537289.0
4556050.0
5063646.0
4852022.0
4906818.0
4917123.0
4887398.0
4919451.0
4256038.0
4254671.0
4235229.0
4381478.0
4377957.0
4389658.0
4905599.0
